index,Year_of_Release,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating,Platform_Unified
8542,2011.0,Action,0.09,0.03,0.03,0.01,0.16,71.0,9.0,8.1,19.0,T,Microsoft
8554,2012.0,Role-Playing,0.05,0.03,0.06,0.02,0.16,55.0,19.0,7.8,94.0,T,Sony
8590,2014.0,Racing,0.0,0.15,0.0,0.01,0.16,71.0,12.0,6.4,463.0,T,
8592,2010.0,Action,0.11,0.03,0.0,0.02,0.16,61.0,23.0,5.2,5.0,E,Sony
8602,2012.0,Simulation,0.0,0.13,0.0,0.02,0.16,73.0,12.0,7.5,48.0,T,
8608,2013.0,Strategy,0.11,0.04,0.0,0.02,0.16,53.0,4.0,6.9,63.0,E,Microsoft
8613,2011.0,Sports,0.09,0.05,0.0,0.02,0.16,86.0,5.0,7.1,66.0,E,
8627,2016.0,Shooter,0.08,0.06,0.0,0.01,0.16,84.0,16.0,8.3,79.0,M,Microsoft
8636,2011.0,Shooter,0.07,0.07,0.0,0.02,0.16,82.0,34.0,7.7,768.0,M,
8637,2013.0,Platform,0.06,0.07,0.0,0.03,0.16,38.0,8.0,2.9,52.0,E10+,Sony
8646,2014.0,Role-Playing,0.05,0.03,0.06,0.02,0.16,67.0,23.0,7.8,49.0,T,Sony
8652,2010.0,Sports,0.1,0.05,0.0,0.01,0.16,61.0,34.0,5.3,7.0,T,Microsoft
8658,2014.0,Role-Playing,0.08,0.07,0.0,0.01,0.16,82.0,52.0,7.4,965.0,T,
8687,2013.0,Action,0.02,0.02,0.11,0.01,0.16,68.0,4.0,6.8,9.0,T,Sony
8694,2010.0,Shooter,0.0,0.13,0.0,0.03,0.16,55.0,23.0,5.5,267.0,M,
8700,2010.0,Action,0.07,0.02,0.06,0.01,0.16,59.0,38.0,7.3,23.0,M,Microsoft
8709,2011.0,Adventure,0.07,0.07,0.0,0.01,0.15,60.0,22.0,6.6,5.0,T,Nintendo
8712,2010.0,Role-Playing,0.11,0.0,0.03,0.01,0.15,80.0,8.0,8.0,13.0,E10+,Nintendo
8714,2012.0,Role-Playing,0.04,0.02,0.08,0.01,0.15,55.0,24.0,7.3,35.0,T,Sony
8724,2011.0,Shooter,0.04,0.08,0.0,0.03,0.15,74.0,34.0,5.9,420.0,M,
8728,2014.0,Misc,0.11,0.03,0.0,0.01,0.15,77.0,48.0,7.5,67.0,E10+,Microsoft
8748,2012.0,Platform,0.08,0.02,0.04,0.01,0.15,71.0,13.0,5.4,19.0,E10+,Nintendo
8750,2011.0,Action,0.05,0.09,0.0,0.02,0.15,56.0,8.0,5.7,12.0,E10+,Nintendo
8751,2013.0,Action,0.09,0.05,0.0,0.01,0.15,65.0,21.0,7.5,35.0,T,Microsoft
8758,2012.0,Simulation,0.11,0.03,0.0,0.01,0.15,77.0,18.0,8.9,18.0,T,Microsoft
8764,2012.0,Action,0.03,0.1,0.0,0.02,0.15,81.0,23.0,7.8,653.0,M,
8766,2011.0,Racing,0.0,0.13,0.0,0.03,0.15,86.0,23.0,6.9,433.0,T,
8770,2012.0,Action,0.07,0.07,0.0,0.01,0.15,85.0,36.0,8.2,153.0,M,Nintendo
8791,2013.0,Role-Playing,0.07,0.01,0.06,0.02,0.15,65.0,18.0,8.7,41.0,T,Sony
8794,2011.0,Platform,0.1,0.04,0.0,0.01,0.15,77.0,54.0,7.5,23.0,E10+,Microsoft
8804,2010.0,Action,0.12,0.02,0.0,0.01,0.15,55.0,10.0,6.3,6.0,E10+,Microsoft
8811,2010.0,Action,0.14,0.01,0.0,0.01,0.15,57.0,7.0,6.3,6.0,E10+,Nintendo
8836,2014.0,Role-Playing,0.0,0.0,0.15,0.0,0.15,78.0,26.0,8.0,84.0,T,Sony
8840,2010.0,Action,0.07,0.06,0.0,0.02,0.15,83.0,18.0,7.8,603.0,M,
8861,2010.0,Action,0.07,0.05,0.0,0.02,0.15,43.0,5.0,4.2,6.0,E10+,Sony
8864,2011.0,Action,0.1,0.04,0.0,0.01,0.15,56.0,14.0,8.0,9.0,T,Nintendo
8884,2016.0,Shooter,0.1,0.04,0.0,0.01,0.15,71.0,20.0,7.2,171.0,T,Microsoft
8887,2016.0,Fighting,0.07,0.02,0.04,0.02,0.15,79.0,54.0,8.7,208.0,T,Sony
8889,2016.0,Role-Playing,0.0,0.04,0.1,0.01,0.15,60.0,5.0,7.0,8.0,T,Sony
8899,2010.0,Sports,0.13,0.0,0.0,0.01,0.15,66.0,14.0,8.1,23.0,E10+,Sony
8900,2016.0,Action,0.01,0.11,0.0,0.02,0.15,73.0,16.0,8.1,7.0,E10+,Sony
8920,2014.0,Role-Playing,0.02,0.02,0.11,0.01,0.15,90.0,4.0,7.8,71.0,T,Sony
8930,2010.0,Role-Playing,0.09,0.0,0.04,0.01,0.15,80.0,25.0,8.3,57.0,T,Sony
8944,2016.0,Action,0.06,0.07,0.01,0.01,0.15,74.0,6.0,8.0,11.0,E10+,Nintendo
8952,2011.0,Action,0.08,0.05,0.0,0.01,0.15,39.0,27.0,4.4,29.0,M,Microsoft
8956,2013.0,Shooter,0.06,0.03,0.05,0.01,0.15,68.0,25.0,8.1,63.0,M,Microsoft
8963,2011.0,Misc,0.09,0.04,0.0,0.01,0.15,43.0,11.0,5.4,11.0,E,Nintendo
8966,2012.0,Action,0.11,0.02,0.0,0.01,0.15,74.0,4.0,6.0,9.0,T,Nintendo
8969,2012.0,Platform,0.06,0.08,0.0,0.01,0.15,71.0,8.0,6.3,65.0,E10+,Nintendo
8970,2013.0,Role-Playing,0.0,0.0,0.15,0.0,0.15,74.0,7.0,8.3,6.0,T,Sony
8972,2011.0,Role-Playing,0.0,0.0,0.15,0.0,0.15,66.0,19.0,7.2,39.0,T,Sony
8980,2016.0,Action,0.08,0.05,0.0,0.01,0.15,63.0,75.0,6.6,445.0,T,Microsoft
8982,2012.0,Racing,0.01,0.11,0.0,0.02,0.15,80.0,15.0,6.9,115.0,E,
8992,2011.0,Action,0.0,0.13,0.0,0.01,0.14,83.0,29.0,8.5,1613.0,T,
8999,2010.0,Role-Playing,0.09,0.0,0.04,0.01,0.14,56.0,6.0,7.2,36.0,T,Sony
9003,2012.0,Action,0.12,0.01,0.0,0.01,0.14,59.0,9.0,5.0,13.0,E10+,Nintendo
9013,2015.0,Action,0.07,0.03,0.02,0.02,0.14,80.0,10.0,7.7,31.0,T,Sony
9026,2012.0,Shooter,0.07,0.06,0.0,0.02,0.14,75.0,29.0,6.5,106.0,M,Sony
9029,2011.0,Platform,0.09,0.03,0.01,0.01,0.14,82.0,29.0,7.7,72.0,E10+,Nintendo
9036,2014.0,Shooter,0.0,0.14,0.0,0.01,0.14,81.0,41.0,8.4,1588.0,M,
9038,2015.0,Action,0.03,0.11,0.0,0.01,0.14,74.0,50.0,5.3,529.0,M,
9041,2011.0,Action,0.09,0.04,0.0,0.01,0.14,38.0,40.0,5.7,22.0,T,Microsoft
9069,2013.0,Simulation,0.0,0.09,0.02,0.02,0.14,40.0,17.0,2.9,9.0,E,Sony
9095,2011.0,Action,0.07,0.05,0.0,0.02,0.14,39.0,35.0,4.4,19.0,T,Sony
9100,2016.0,Platform,0.04,0.08,0.0,0.02,0.14,80.0,47.0,5.5,17.0,E10+,Sony
9109,2011.0,Sports,0.04,0.08,0.0,0.02,0.14,54.0,8.0,7.4,7.0,E,Nintendo
9118,2016.0,Strategy,0.04,0.08,0.0,0.02,0.14,88.0,28.0,8.0,116.0,T,Sony
9121,2014.0,Sports,0.03,0.1,0.0,0.01,0.14,79.0,9.0,7.3,65.0,E,Microsoft
9124,2012.0,Role-Playing,0.05,0.08,0.0,0.01,0.14,60.0,18.0,6.0,58.0,M,Microsoft
9136,2015.0,Simulation,0.0,0.13,0.0,0.01,0.14,85.0,60.0,8.9,1404.0,E,
9144,2015.0,Platform,0.08,0.04,0.02,0.01,0.14,90.0,9.0,8.2,225.0,E,Nintendo
9148,2010.0,Misc,0.13,0.0,0.0,0.01,0.14,36.0,10.0,0.5,4.0,T,Sony
9179,2016.0,Role-Playing,0.02,0.02,0.09,0.01,0.14,93.0,5.0,7.9,83.0,T,Sony
9180,2016.0,Shooter,0.06,0.07,0.0,0.01,0.14,49.0,12.0,4.1,106.0,M,Microsoft
9184,2010.0,Role-Playing,0.06,0.03,0.03,0.01,0.14,55.0,34.0,6.2,33.0,T,Sony
9190,2011.0,Sports,0.05,0.08,0.0,0.01,0.14,65.0,15.0,7.5,4.0,E,Nintendo
9198,2016.0,Action,0.04,0.08,0.0,0.02,0.14,45.0,16.0,5.9,140.0,M,Sony
9199,2014.0,Platform,0.01,0.1,0.0,0.03,0.14,87.0,8.0,8.4,159.0,E10+,Sony
9208,2015.0,Action,0.09,0.04,0.0,0.01,0.14,75.0,25.0,7.9,55.0,T,Microsoft
9209,2012.0,Shooter,0.1,0.03,0.0,0.01,0.14,77.0,20.0,7.6,448.0,M,
9214,2012.0,Action,0.0,0.0,0.14,0.0,0.14,63.0,20.0,8.0,22.0,T,Sony
9225,2016.0,Action,0.03,0.07,0.01,0.02,0.14,63.0,32.0,6.4,45.0,M,Sony
9234,2010.0,Action,0.11,0.02,0.0,0.01,0.14,58.0,23.0,7.6,10.0,E10+,Microsoft
9238,2015.0,Shooter,0.0,0.13,0.0,0.01,0.14,71.0,31.0,3.8,773.0,M,
9242,2015.0,Adventure,0.03,0.08,0.0,0.02,0.14,81.0,10.0,8.6,73.0,T,Sony
9248,2010.0,Action,0.1,0.02,0.0,0.01,0.14,78.0,17.0,6.3,211.0,M,
9263,2010.0,Action,0.1,0.03,0.0,0.01,0.14,60.0,19.0,5.8,10.0,E,Microsoft
9274,2011.0,Adventure,0.1,0.02,0.0,0.01,0.14,35.0,11.0,4.7,7.0,T,Microsoft
9280,2014.0,Fighting,0.0,0.0,0.13,0.0,0.14,84.0,38.0,8.1,85.0,T,Sony
9288,2011.0,Misc,0.09,0.04,0.0,0.01,0.14,75.0,21.0,7.8,24.0,E,Nintendo
9293,2016.0,Shooter,0.04,0.08,0.0,0.01,0.14,73.0,16.0,3.0,440.0,M,
9308,2011.0,Shooter,0.04,0.07,0.0,0.02,0.14,76.0,49.0,7.3,729.0,M,
9316,2012.0,Action,0.06,0.07,0.0,0.01,0.13,76.0,8.0,6.3,16.0,E10+,Nintendo
9353,2011.0,Fighting,0.1,0.02,0.0,0.01,0.13,26.0,4.0,2.2,20.0,T,Microsoft
9364,2010.0,Role-Playing,0.11,0.02,0.0,0.01,0.13,72.0,13.0,7.8,50.0,M,Microsoft
9375,2016.0,Adventure,0.09,0.03,0.0,0.01,0.13,85.0,4.0,8.7,123.0,M,Microsoft
9410,2011.0,Action,0.08,0.05,0.0,0.01,0.13,56.0,18.0,7.8,20.0,T,Microsoft
9426,2015.0,Action,0.02,0.05,0.04,0.01,0.13,80.0,62.0,8.2,153.0,T,Sony
9428,2014.0,Fighting,0.04,0.0,0.08,0.01,0.13,75.0,7.0,8.5,28.0,T,Sony
9434,2016.0,Strategy,0.0,0.12,0.0,0.01,0.13,86.0,77.0,7.3,556.0,T,
9441,2013.0,Adventure,0.01,0.09,0.0,0.03,0.13,64.0,5.0,6.6,8.0,E10+,Sony
9461,2015.0,Action,0.09,0.03,0.0,0.01,0.13,70.0,14.0,2.5,1967.0,M,
9470,2011.0,Racing,0.03,0.07,0.01,0.02,0.13,66.0,27.0,6.2,25.0,E,Sony
9481,2010.0,Role-Playing,0.09,0.03,0.0,0.01,0.13,42.0,14.0,7.3,18.0,T,Microsoft
9485,2012.0,Fighting,0.08,0.01,0.03,0.01,0.13,83.0,21.0,7.3,60.0,T,Microsoft
9500,2015.0,Action,0.0,0.06,0.06,0.01,0.13,86.0,20.0,7.6,225.0,T,Sony
9512,2014.0,Action,0.07,0.05,0.0,0.01,0.13,62.0,15.0,6.4,162.0,M,Nintendo
9513,2011.0,Fighting,0.03,0.02,0.07,0.01,0.13,77.0,8.0,6.8,10.0,T,Sony
9520,2012.0,Action,0.09,0.03,0.0,0.01,0.13,24.0,8.0,3.5,21.0,E,Nintendo
9527,2011.0,Action,0.09,0.03,0.0,0.01,0.13,42.0,6.0,3.9,7.0,E10+,Nintendo
9537,2014.0,Action,0.02,0.02,0.07,0.01,0.13,67.0,19.0,7.5,61.0,M,Sony
9538,2011.0,Action,0.06,0.06,0.0,0.01,0.13,68.0,25.0,8.0,9.0,E10+,Microsoft
9546,2014.0,Action,0.03,0.04,0.04,0.02,0.13,67.0,4.0,7.8,25.0,T,Sony
9557,2010.0,Action,0.04,0.02,0.05,0.01,0.13,57.0,22.0,5.0,6.0,T,Sony
9560,2012.0,Misc,0.08,0.02,0.02,0.01,0.13,38.0,58.0,2.4,92.0,M,Microsoft
9561,2011.0,Action,0.07,0.04,0.0,0.01,0.13,59.0,17.0,7.2,23.0,T,Microsoft
9574,2014.0,Role-Playing,0.04,0.01,0.06,0.02,0.13,68.0,24.0,7.1,36.0,T,Sony
9598,2012.0,Sports,0.07,0.04,0.0,0.01,0.13,85.0,17.0,7.0,43.0,E,Nintendo
9643,2015.0,Racing,0.0,0.12,0.0,0.01,0.13,83.0,48.0,7.1,418.0,E,
9657,2010.0,Action,0.0,0.1,0.0,0.02,0.12,84.0,33.0,7.7,838.0,M,
9658,2012.0,Platform,0.07,0.04,0.0,0.01,0.12,71.0,32.0,7.4,16.0,E10+,Nintendo
9661,2012.0,Shooter,0.06,0.04,0.01,0.02,0.12,50.0,32.0,4.7,47.0,M,Sony
9669,2016.0,Racing,0.04,0.08,0.0,0.01,0.12,86.0,17.0,8.0,60.0,E,Microsoft
9673,2010.0,Action,0.05,0.01,0.05,0.01,0.12,59.0,9.0,8.0,14.0,M,Sony
9675,2012.0,Action,0.06,0.05,0.0,0.01,0.12,81.0,23.0,8.2,1209.0,M,
9710,2013.0,Role-Playing,0.09,0.0,0.03,0.01,0.12,62.0,11.0,7.7,44.0,M,Nintendo
9749,2011.0,Misc,0.11,0.0,0.0,0.01,0.12,66.0,5.0,6.8,8.0,T,Sony
9751,2011.0,Shooter,0.09,0.02,0.0,0.01,0.12,37.0,12.0,4.5,14.0,T,Microsoft
9752,2010.0,Shooter,0.1,0.01,0.0,0.01,0.12,46.0,21.0,6.8,8.0,T,Nintendo
9758,2011.0,Action,0.08,0.03,0.0,0.01,0.12,64.0,18.0,7.2,9.0,E10+,Nintendo
9760,2011.0,Puzzle,0.07,0.03,0.0,0.02,0.12,69.0,41.0,7.4,51.0,E10+,Sony
9761,2010.0,Strategy,0.11,0.0,0.0,0.01,0.12,86.0,27.0,7.9,32.0,E,Sony
9766,2013.0,Action,0.08,0.02,0.01,0.01,0.12,64.0,38.0,7.2,144.0,M,Microsoft
9767,2015.0,Sports,0.01,0.09,0.0,0.02,0.12,76.0,4.0,7.4,19.0,E,Sony
9768,2010.0,Action,0.07,0.04,0.0,0.01,0.12,33.0,7.0,4.3,6.0,E10+,Microsoft
9774,2011.0,Adventure,0.07,0.04,0.0,0.02,0.12,50.0,4.0,4.0,4.0,T,Sony
9782,2011.0,Fighting,0.07,0.03,0.0,0.02,0.12,47.0,17.0,6.5,4.0,M,Sony
9790,2010.0,Role-Playing,0.07,0.03,0.0,0.01,0.12,47.0,14.0,6.5,6.0,T,Sony
9795,2011.0,Shooter,0.07,0.04,0.0,0.01,0.12,64.0,51.0,7.6,60.0,T,Nintendo
9799,2016.0,Adventure,0.0,0.11,0.0,0.01,0.12,86.0,45.0,7.9,915.0,M,
9803,2016.0,Misc,0.01,0.0,0.1,0.0,0.12,83.0,5.0,8.0,22.0,T,Sony
9815,2016.0,Action,0.04,0.07,0.0,0.01,0.12,86.0,37.0,6.0,383.0,M,
9842,2010.0,Action,0.08,0.02,0.0,0.02,0.12,74.0,33.0,8.7,25.0,T,Sony
9853,2015.0,Sports,0.09,0.02,0.0,0.01,0.12,39.0,18.0,2.1,132.0,T,Microsoft
9855,2015.0,Action,0.08,0.02,0.01,0.01,0.12,45.0,31.0,6.5,81.0,E10+,Nintendo
9866,2010.0,Misc,0.11,0.0,0.0,0.01,0.12,36.0,20.0,2.1,17.0,T,Microsoft
9898,2010.0,Racing,0.08,0.02,0.0,0.02,0.12,66.0,36.0,6.2,13.0,E10+,Sony
9903,2012.0,Action,0.06,0.04,0.0,0.01,0.12,50.0,10.0,5.0,25.0,T,Nintendo
9906,2011.0,Adventure,0.0,0.1,0.0,0.02,0.12,75.0,29.0,8.4,559.0,M,
9913,2013.0,Action,0.04,0.07,0.0,0.01,0.12,75.0,5.0,7.8,148.0,M,Nintendo
9921,2011.0,Action,0.08,0.03,0.0,0.01,0.12,50.0,7.0,6.4,12.0,T,Nintendo
9923,2015.0,Action,0.03,0.02,0.06,0.01,0.12,73.0,26.0,7.3,24.0,T,Sony
9928,2013.0,Shooter,0.07,0.03,0.01,0.01,0.12,58.0,43.0,5.8,142.0,T,Microsoft
9942,2013.0,Action,0.04,0.06,0.0,0.01,0.12,77.0,7.0,7.3,31.0,E10+,Nintendo
9947,2014.0,Simulation,0.02,0.09,0.0,0.01,0.12,75.0,51.0,7.0,351.0,T,
9950,2012.0,Fighting,0.05,0.05,0.0,0.02,0.12,54.0,39.0,3.8,30.0,T,Sony
9956,2016.0,Sports,0.0,0.11,0.0,0.01,0.12,84.0,12.0,4.2,160.0,E,
9969,2013.0,Simulation,0.0,0.0,0.12,0.0,0.12,66.0,18.0,7.4,28.0,T,Sony
9974,2010.0,Platform,0.09,0.0,0.01,0.01,0.12,68.0,38.0,8.7,18.0,E10+,Nintendo
9990,2011.0,Role-Playing,0.07,0.03,0.0,0.01,0.12,65.0,52.0,6.0,133.0,T,
9991,2011.0,Sports,0.08,0.03,0.0,0.01,0.12,21.0,5.0,5.0,25.0,T,Microsoft
9998,2014.0,Action,0.03,0.02,0.06,0.01,0.11,70.0,19.0,8.2,27.0,M,Sony
10012,2010.0,Adventure,0.0,0.1,0.0,0.02,0.11,77.0,24.0,7.9,27.0,T,
10016,2015.0,Sports,0.04,0.06,0.0,0.02,0.11,19.0,5.0,3.4,65.0,E,Sony
10021,2010.0,Puzzle,0.1,0.0,0.0,0.01,0.11,74.0,27.0,5.8,11.0,E10+,Nintendo
10027,2016.0,Action,0.02,0.01,0.08,0.0,0.11,72.0,16.0,6.8,5.0,E,Nintendo
10031,2014.0,Action,0.03,0.01,0.06,0.01,0.11,71.0,20.0,6.8,44.0,T,Sony
10052,2010.0,Racing,0.09,0.01,0.0,0.01,0.11,40.0,21.0,6.5,10.0,M,Microsoft
10063,2014.0,Action,0.0,0.03,0.08,0.0,0.11,67.0,58.0,7.6,226.0,M,Nintendo
10075,2013.0,Sports,0.1,0.0,0.0,0.02,0.11,75.0,7.0,7.5,21.0,E,Sony
10083,2010.0,Racing,0.08,0.02,0.0,0.02,0.11,63.0,16.0,6.7,15.0,E10+,Sony
10127,2010.0,Shooter,0.09,0.01,0.0,0.01,0.11,75.0,25.0,8.3,31.0,M,Nintendo
10131,2010.0,Fighting,0.07,0.01,0.03,0.01,0.11,82.0,14.0,7.8,18.0,T,Sony
10141,2011.0,Platform,0.08,0.02,0.0,0.01,0.11,75.0,11.0,8.2,6.0,E,Nintendo
10142,2011.0,Shooter,0.05,0.05,0.0,0.01,0.11,51.0,12.0,3.3,126.0,M,
10152,2011.0,Simulation,0.07,0.03,0.0,0.01,0.11,41.0,7.0,3.1,7.0,T,Sony
10156,2016.0,Role-Playing,0.0,0.1,0.0,0.02,0.11,75.0,45.0,8.5,289.0,T,Sony
10162,2012.0,Racing,0.05,0.05,0.0,0.01,0.11,71.0,59.0,7.7,56.0,T,Microsoft
10168,2010.0,Sports,0.09,0.01,0.0,0.01,0.11,58.0,23.0,4.1,8.0,E,Sony
10172,2010.0,Misc,0.07,0.03,0.0,0.01,0.11,28.0,6.0,5.2,6.0,T,Microsoft
10178,2011.0,Adventure,0.08,0.02,0.0,0.01,0.11,62.0,9.0,7.4,9.0,E,Nintendo
10199,2015.0,Action,0.0,0.03,0.07,0.01,0.11,72.0,7.0,8.5,11.0,M,Sony
10214,2011.0,Shooter,0.05,0.05,0.0,0.02,0.11,50.0,40.0,3.5,28.0,M,Sony
10217,2014.0,Action,0.0,0.0,0.11,0.0,0.11,76.0,5.0,8.6,18.0,T,Sony
10241,2011.0,Shooter,0.07,0.03,0.0,0.01,0.11,53.0,61.0,4.7,73.0,M,Microsoft
10250,2011.0,Sports,0.09,0.01,0.0,0.01,0.11,48.0,10.0,3.5,6.0,E,Microsoft
10255,2016.0,Action,0.05,0.05,0.0,0.01,0.11,77.0,6.0,8.2,43.0,T,Microsoft
10270,2011.0,Fighting,0.03,0.05,0.02,0.02,0.11,83.0,28.0,7.5,97.0,T,Sony
10290,2016.0,Action,0.03,0.05,0.01,0.02,0.11,79.0,42.0,7.9,76.0,T,Sony
10298,2015.0,Sports,0.09,0.01,0.0,0.01,0.11,60.0,17.0,5.6,62.0,E,Microsoft
10301,2011.0,Platform,0.02,0.07,0.0,0.02,0.11,77.0,11.0,8.3,337.0,E,
10316,2012.0,Action,0.07,0.03,0.0,0.01,0.11,76.0,12.0,6.4,389.0,M,
10320,2010.0,Sports,0.1,0.0,0.0,0.01,0.11,51.0,5.0,9.0,4.0,T,Microsoft
10327,2015.0,Role-Playing,0.0,0.01,0.09,0.0,0.11,69.0,35.0,8.0,79.0,T,Sony
10332,2011.0,Fighting,0.05,0.01,0.04,0.01,0.11,64.0,14.0,6.1,19.0,T,Nintendo
10335,2014.0,Racing,0.09,0.0,0.0,0.02,0.11,67.0,7.0,4.6,20.0,E,Sony
10340,2010.0,Platform,0.1,0.0,0.0,0.01,0.11,62.0,22.0,6.2,9.0,E10+,Microsoft
10344,2015.0,Sports,0.04,0.06,0.0,0.01,0.11,85.0,14.0,6.2,144.0,E,Microsoft
10350,2013.0,Shooter,0.0,0.1,0.0,0.01,0.11,74.0,38.0,7.4,866.0,M,
10359,2014.0,Sports,0.08,0.0,0.0,0.03,0.11,68.0,6.0,7.0,25.0,E,Sony
10374,2010.0,Action,0.0,0.08,0.0,0.02,0.11,83.0,20.0,5.2,672.0,M,
10389,2014.0,Fighting,0.0,0.04,0.06,0.01,0.11,66.0,7.0,7.5,54.0,T,Sony
10391,2012.0,Fighting,0.05,0.0,0.05,0.01,0.11,75.0,13.0,7.8,20.0,T,Sony
10395,2010.0,Fighting,0.1,0.0,0.0,0.01,0.11,54.0,6.0,7.1,10.0,T,Sony
10400,2014.0,Adventure,0.05,0.04,0.0,0.01,0.11,60.0,7.0,6.5,10.0,E10+,Microsoft
10414,2010.0,Role-Playing,0.05,0.04,0.0,0.01,0.1,75.0,30.0,7.3,31.0,T,Nintendo
10416,2013.0,Role-Playing,0.05,0.0,0.04,0.02,0.1,59.0,13.0,6.0,72.0,T,Sony
10425,2011.0,Misc,0.1,0.0,0.0,0.01,0.1,47.0,4.0,5.3,6.0,E10+,Microsoft
10447,2014.0,Role-Playing,0.03,0.04,0.03,0.01,0.1,56.0,13.0,3.4,46.0,M,Sony
10453,2015.0,Role-Playing,0.03,0.06,0.0,0.01,0.1,81.0,65.0,7.3,1170.0,M,
10454,2011.0,Action,0.06,0.04,0.0,0.01,0.1,52.0,21.0,6.3,26.0,T,Microsoft
10459,2013.0,Action,0.0,0.1,0.0,0.01,0.1,74.0,9.0,4.4,239.0,E,
10492,2012.0,Action,0.07,0.02,0.0,0.01,0.1,52.0,23.0,6.5,30.0,M,Microsoft
10516,2015.0,Racing,0.04,0.05,0.0,0.01,0.1,54.0,9.0,5.3,17.0,E,Microsoft
10518,2012.0,Racing,0.09,0.0,0.0,0.01,0.1,72.0,7.0,3.4,27.0,E,Microsoft
10528,2016.0,Simulation,0.02,0.08,0.0,0.01,0.1,77.0,10.0,5.7,30.0,T,
10568,2013.0,Puzzle,0.09,0.0,0.0,0.01,0.1,71.0,17.0,6.3,39.0,E10+,Nintendo
10577,2013.0,Action,0.0,0.01,0.09,0.0,0.1,85.0,17.0,7.8,112.0,T,Sony
10592,2013.0,Puzzle,0.09,0.0,0.0,0.01,0.1,68.0,7.0,6.2,20.0,E10+,Nintendo
10606,2015.0,Action,0.0,0.03,0.07,0.01,0.1,65.0,12.0,7.8,63.0,M,Sony
10617,2010.0,Action,0.08,0.02,0.0,0.01,0.1,37.0,5.0,4.1,33.0,T,
10621,2015.0,Action,0.07,0.02,0.0,0.01,0.1,75.0,22.0,7.5,106.0,M,Microsoft
10651,2010.0,Racing,0.08,0.02,0.0,0.01,0.1,64.0,49.0,7.1,16.0,E10+,Microsoft
10655,2011.0,Misc,0.09,0.0,0.0,0.01,0.1,67.0,5.0,7.3,8.0,E10+,Nintendo
10682,2011.0,Action,0.07,0.02,0.0,0.01,0.1,36.0,10.0,4.5,15.0,T,Nintendo
10708,2013.0,Adventure,0.04,0.04,0.0,0.02,0.1,83.0,16.0,9.2,87.0,M,Sony
10725,2015.0,Fighting,0.0,0.08,0.0,0.01,0.1,71.0,28.0,5.9,94.0,T,Sony
10726,2016.0,Shooter,0.03,0.05,0.0,0.02,0.1,73.0,26.0,6.3,37.0,T,Sony
10729,2015.0,Action,0.0,0.08,0.0,0.01,0.1,73.0,13.0,6.8,50.0,T,Sony
10737,2014.0,Role-Playing,0.05,0.02,0.02,0.01,0.1,53.0,31.0,6.0,79.0,M,Sony
10738,2012.0,Shooter,0.06,0.03,0.0,0.01,0.1,52.0,46.0,5.5,65.0,M,Microsoft
10741,2012.0,Action,0.04,0.03,0.01,0.01,0.1,53.0,19.0,7.2,22.0,M,Sony
10743,2011.0,Action,0.06,0.03,0.0,0.01,0.1,55.0,10.0,4.2,5.0,T,Nintendo
10748,2011.0,Platform,0.05,0.04,0.0,0.01,0.1,51.0,15.0,5.9,14.0,E,Nintendo
10753,2014.0,Racing,0.0,0.09,0.0,0.01,0.1,61.0,20.0,4.8,65.0,E,
10767,2010.0,Action,0.09,0.0,0.0,0.01,0.1,56.0,15.0,5.5,4.0,E10+,Microsoft
10778,2015.0,Platform,0.05,0.04,0.0,0.01,0.1,88.0,24.0,8.3,280.0,E,Nintendo
10784,2014.0,Role-Playing,0.02,0.0,0.06,0.01,0.1,66.0,25.0,7.3,24.0,M,Sony
10803,2015.0,Action,0.02,0.01,0.06,0.01,0.1,71.0,29.0,6.5,15.0,T,Sony
10811,2011.0,Fighting,0.07,0.02,0.0,0.01,0.1,58.0,16.0,5.9,28.0,E10+,Nintendo
10822,2016.0,Platform,0.05,0.04,0.0,0.01,0.1,78.0,14.0,6.0,8.0,E10+,Microsoft
10826,2016.0,Fighting,0.0,0.02,0.07,0.0,0.1,62.0,4.0,7.8,10.0,T,Sony
10828,2011.0,Misc,0.05,0.03,0.0,0.01,0.09,60.0,16.0,7.0,7.0,E10+,Microsoft
10841,2011.0,Fighting,0.0,0.04,0.04,0.01,0.09,80.0,36.0,6.2,114.0,T,Sony
10842,2011.0,Shooter,0.07,0.02,0.0,0.01,0.09,43.0,42.0,1.2,116.0,M,Microsoft
10849,2012.0,Puzzle,0.09,0.0,0.0,0.01,0.09,71.0,11.0,7.9,17.0,E,Nintendo
10856,2014.0,Adventure,0.05,0.03,0.0,0.02,0.09,59.0,11.0,6.3,4.0,E10+,Sony
10860,2011.0,Strategy,0.07,0.02,0.0,0.01,0.09,65.0,35.0,4.6,106.0,M,
10862,2011.0,Sports,0.05,0.03,0.0,0.01,0.09,46.0,9.0,6.5,4.0,E,Microsoft
10905,2010.0,Role-Playing,0.04,0.04,0.01,0.01,0.09,64.0,21.0,5.2,52.0,T,Microsoft
10926,2016.0,Action,0.05,0.02,0.0,0.02,0.09,44.0,49.0,5.5,163.0,T,Sony
10960,2015.0,Adventure,0.0,0.03,0.05,0.01,0.09,86.0,7.0,9.3,20.0,M,Sony
